1423773938 procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
1423773938  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
1423775673  0  0      0 396672  91964 190588    0    0     0     0 1055  159  0  0 100  0
1423775674  0  0      0 396672  91964 190588    0    0     0     0 1059  167  0  0 100  0
1423775675  0  0      0 396672  91964 190588    0    0     0     0 1114  217  0  0 100  0
1423775676  0  0      0 396672  91964 190588    0    0     0    12 1066  208  0  0 100  0
1423775677  0  0      0 396672  91964 190588    0    0     0     0 1058  186  0  0 100  0
1423775678  0  0      0 396672  91964 190584    0    0     0     0 1061  189  0  0 100  0
1423775679  0  0      0 396672  91964 190584    0    0     0     0 1084  212  0  0 100  0
1423775680  0  0      0 396672  91964 190584    0    0     0     0 1057  179  0  0 100  0
1423775681  0  0      0 396672  91964 190584    0    0     0     0 1054  190  0  0 100  0
1423775682  0  0      0 396672  91972 190576    0    0     0    60 1072  208  0  0 100  0
1423775683  0  0      0 396672  91972 190584    0    0     0     0 1086  199  0  0 100  0
1423775684  0  0      0 396672  91972 190584    0    0     0     0 1058  197  0  0 100  0
1423775685  0  0      0 396672  91972 190584    0    0     0     0 1080  203  0  0 100  0
1423775686  0  0      0 396672  91972 190584    0    0     0    12 1069  203  0  0 100  0
1423775687  0  0      0 396672  91972 190584    0    0     0     0 1088  227  0  0 100  0
1423775688  0  0      0 396672  91972 190584    0    0     0     0 1058  195  0  0 100  0
1423775689  0  0      0 396672  91972 190584    0    0     0     0 1056  187  0  0 100  0
1423775690  0  0      0 396672  91972 190584    0    0     0     0 1060  196  0  0 100  0
1423775691  0  0      0 396672  91972 190584    0    0     0     0 1087  221  0  0 100  0
1423775692  0  0      0 396672  91980 190576    0    0     0    44 1066  188  0  0 100  0
1423775693  0  0      0 396672  91980 190584    0    0     0     0 1056  186  0  0 100  0
1423775694  0  0      0 396672  91980 190584    0    0     0     0 1054  191  0  0 100  0
1423775695  0  0      0 396672  91980 190584    0    0     0     0 1117  233  0  0 100  0
1423775696  0  0      0 396672  91980 190584    0    0     0    12 1078  243  0  0 100  0
1423775697  0  0      0 396672  91980 190584    0    0     0     8 1065  192  0  0 100  0
1423775698  0  0      0 396672  91980 190584    0    0     0     0 1054  170  0  0 100  0
1423775699  0  0      0 396672  91980 190584    0    0     0     0 1087  220  0  0 100  0
1423775700  0  0      0 396672  91980 190584    0    0     0     0 1055  191  0  0 100  0
1423775701  0  0      0 396672  91980 190584    0    0     0     0 1054  190  0  0 100  0
1423775702  0  0      0 396672  91988 190576    0    0     0    84 1106  239  0  0 100  0
1423775703  0  0      0 396672  91988 190584    0    0     0     0 1086  208  0  0 100  0
1423775704  0  0      0 396672  91988 190584    0    0     0     0 1054  173  0  0 100  0
1423775705  0  0      0 396672  91988 190584    0    0     0     0 1083  207  0  0 100  0
1423775706  0  0      0 396672  91988 190584    0    0     0    12 1070  218  0  0 100  0
1423775707  0  0      0 396672  91988 190584    0    0     0     0 1090  205  0  0 100  0
1423775708  0  0      0 396672  91988 190584    0    0     0     0 1055  199  0  0 100  0
1423775709  0  0      0 396672  91988 190584    0    0     0     0 1058  193  0  0 100  0
1423775710  0  0      0 396672  91988 190584    0    0     0     0 1068  190  0  0 100  0
1423775711  0  1      0 396672  91992 190584    0    0     0    44 1085  224  0  0 100  0
1423775712  0  0      0 396672  91996 190588    0    0     0     4 1072  218  0  0 100  0
1423775713  0  0      0 396672  91996 190588    0    0     0     0 1056  179  0  0 100  0
1423775714  0  0      0 396672  91996 190588    0    0     0     0 1054  184  0  0 100  0
1423775715  0  0      0 396672  91996 190588    0    0     0     0 1123  244  0  0 100  0
1423775717  0  0      0 396288  91996 190588    0    0     0    16 1095  285  1  1 97  0
1423775718  0  0      0 396424  91996 190592    0    0     0     0 1059  184  0  0 100  0
1423775719  0  0      0 396424  91996 190592    0    0     0     0 1085  188  0  0 100  0
1423775720  0  0      0 396424  91996 190592    0    0     0     0 1055  157  0  0 100  0
1423775721  0  0      0 396424  91996 190592    0    0     0     0 1055  158  0  0 100  0
1423775722  0  0      0 396424  92004 190584    0    0     0    72 1071  193  0  0 100  0
1423775723  0  0      0 396424  92004 190592    0    0     0     0 1083  178  0  0 100  0
1423775724  0  0      0 396424  92004 190592    0    0     0     0 1058  165  0  0 100  0
1423775725  0  0      0 396424  92004 190592    0    0     0     0 1080  187  0  0 100  0
1423775726  0  0      0 396424  92004 190592    0    0     0    12 1072  187  0  0 100  0
1423775727  0  0      0 396424  92004 190592    0    0     0     0 1090  208  0  0 100  0
1423775728  0  0      0 396424  92004 190588    0    0     0     0 1064  183  0  0 100  0
1423775729  0  0      0 396424  92004 190588    0    0     0     0 1053  144  0  0 100  0
1423775730  0  0      0 396424  92004 190588    0    0     0     0 1058  171  0  0 100  0
1423775731  0  0      0 396424  92004 190588    0    0     0     0 1080  185  0  0 100  0
1423775732  0  0      0 396424  92012 190580    0    0     0    60 1065  170  0  0 100  0
1423775733  0  0      0 396424  92012 190580    0    0     0     0 1055  166  0  0 100  0
1423775734  0  0      0 396424  92012 190588    0    0     0     0 1055  163  0  0 100  0
1423775735  0  0      0 396424  92012 190588    0    0     0     0 1111  209  0  0 100  0
1423775736  0  0      0 396424  92012 190588    0    0     0    12 1064  212  0  0 100  0
1423775737  0  0      0 396424  92012 190588    0    0     0    40 1106  226  0  0 100  0
1423775738  0  0      0 396424  92012 190588    0    0     0     0 1054  180  0  0 100  0
1423775739  0  0      0 396424  92012 190588    0    0     0     0 1089  222  0  0 100  0
1423775740  0  0      0 396424  92012 190588    0    0     0     0 1055  189  0  0 100  0
1423775741  0  0      0 396424  92012 190588    0    0     0     0 1051  159  0  0 100  0
1423775742  0  0      0 396424  92020 190580    0    0     0    60 1068  203  0  0 99  1
1423775743  0  0      0 396424  92020 190588    0    0     0     0 1083  199  0  0 100  0
1423775744  0  0      0 396424  92020 190588    0    0     0     0 1060  196  0  0 100  0
1423775745  0  0      0 396424  92020 190588    0    0     0     0 1083  207  0  0 100  0
1423775746  0  0      0 396424  92020 190588    0    0     0    12 1063  206  0  0 100  0
1423775747  0  0      0 396424  92028 190588    0    0     0    48 1097  209  0  0 100  0
1423775748  0  0      0 396424  92028 190588    0    0     0     0 1055  180  0  0 100  0
1423775749  0  0      0 396424  92028 190588    0    0     0     0 1056  184  0  0 100  0
1423775750  0  0      0 396424  92028 190588    0    0     0     0 1051  164  0  0 100  0
1423775751  0  0      0 396424  92028 190588    0    0     0     0 1083  207  0  0 100  0
1423775752  0  0      0 396424  92032 190584    0    0     0     4 1061  204  0  0 100  0
1423775753  0  0      0 396424  92032 190584    0    0     0     0 1055  160  0  0 100  0
1423775754  0  0      0 396424  92032 190588    0    0     0     0 1053  191  0  0 100  0
1423775755  0  0      0 396424  92032 190588    0    0     0     0 1118  240  0  0 100  0
1423775756  0  0      0 396424  92032 190588    0    0     0    12 1065  206  0  0 100  0
1423775757  0  0      0 396424  92032 190588    0    0     0     0 1069  204  0  0 100  0
1423775758  0  0      0 396424  92032 190592    0    0     0     0 1069  218  0  0 100  0
1423775759  0  0      0 396424  92032 190592    0    0     0     0 1088  212  0  0 100  0
1423775760  0  0      0 396424  92032 190592    0    0     0     0 1057  195  0  0 100  0
1423775761  0  0      0 396424  92032 190592    0    0     0     0 1053  194  0  0 100  0
1423775762  0  0      0 396424  92040 190584    0    0     0    48 1066  187  0  0 100  0
1423775763  0  0      0 396424  92040 190584    0    0     0     0 1087  210  0  0 100  0
1423775764  0  0      0 396424  92040 190592    0    0     0     0 1054  189  0  0 100  0
1423775765  0  0      0 396424  92040 190592    0    0     0     0 1083  205  0  0 100  0
1423775766  0  0      0 396268  92040 190596    0    0     0    16 1104  292  1  2 97  0
1423775768  0  0      0 396300  92040 190596    0    0     0     0 1079  176  0  0 100  0
1423775769  1  0      0 396300  92040 190596    0    0     0     0 1054  158  0  0 100  0
1423775770  0  0      0 396300  92040 190596    0    0     0     0 1058  168  0  0 100  0
1423775771  0  0      0 396300  92040 190596    0    0     0     0 1081  178  0  0 100  0
1423775772  0  0      0 396300  92048 190588    0    0     0    80 1085  191  0  0 100  0
1423775773  0  0      0 396300  92048 190596    0    0     0     0 1052  158  0  0 100  0
1423775774  0  0      0 396300  92048 190596    0    0     0     0 1055  157  0  0 100  0
1423775775  0  0      0 396300  92048 190596    0    0     0     0 1108  191  0  0 100  0
1423775776  0  0      0 396300  92048 190596    0    0     0    12 1068  187  0  0 100  0
1423775777  0  0      0 396300  92048 190592    0    0     0     0 1058  188  0  0 100  0
1423775778  0  0      0 396300  92048 190592    0    0     0     0 1058  156  0  0 100  0
1423775779  0  0      0 396300  92048 190592    0    0     0     0 1085  198  0  0 100  0
1423775780  0  0      0 396300  92048 190592    0    0     0     0 1056  175  0  0 100  0
1423775781  0  0      0 396300  92048 190592    0    0     0     0 1055  158  0  0 100  0
1423775782  0  0      0 396300  92056 190584    0    0     0    60 1069  186  0  0 100  0
1423775783  0  0      0 396300  92056 190592    0    0     0     0 1083  183  0  0 100  0
1423775784  0  0      0 396300  92056 190592    0    0     0     0 1061  166  0  0 100  0
1423775785  0  0      0 396300  92056 190592    0    0     0     0 1080  178  0  0 100  0
1423775786  0  0      0 396300  92056 190592    0    0     0    12 1063  187  0  0 100  0
1423775787  0  0      0 396300  92056 190592    0    0     0     4 1098  205  0  0 100  0
1423775788  0  0      0 396300  92056 190592    0    0     0     0 1056  170  0  0 100  0
1423775789  0  0      0 396300  92056 190592    0    0     0     0 1066  184  0  0 100  0
1423775790  0  0      0 396300  92056 190592    0    0     0     0 1056  160  0  0 100  0
1423775791  0  0      0 396300  92056 190592    0    0     0     0 1085  186  0  0 100  0
1423775792  0  0      0 396300  92064 190584    0    0     0    56 1068  183  0  0 100  0
1423775793  0  0      0 396300  92064 190584    0    0     0     0 1055  153  0  0 100  0
1423775794  0  0      0 396300  92064 190592    0    0     0     0 1056  166  0  0 100  0
1423775795  0  0      0 396300  92064 190592    0    0     0     0 1111  204  0  0 100  0
1423775796  0  0      0 396300  92064 190592    0    0     0    12 1064  178  0  0 100  0
1423775797  0  0      0 396300  92064 190592    0    0     0     0 1056  169  0  0 100  0
1423775798  0  0      0 396300  92064 190592    0    0     0     0 1054  165  0  0 100  0
1423775799  0  0      0 396300  92064 190592    0    0     0     0 1089  188  0  0 100  0
1423775800  0  0      0 396300  92064 190592    0    0     0     0 1052  182  0  0 100  0
1423775801  0  0      0 396300  92064 190592    0    0     0     0 1053  185  0  0 100  0
1423775802  0  0      0 396300  92072 190584    0    0     0    44 1067  195  0  0 100  0
1423775803  0  0      0 396300  92072 190592    0    0     0     0 1089  208  0  0 100  0
1423775804  0  0      0 396300  92072 190592    0    0     0     0 1065  195  0  0 100  0
1423775805  0  0      0 396300  92072 190596    0    0     0     0 1086  208  0  0 100  0
1423775806  0  0      0 396300  92072 190596    0    0     0    12 1064  208  0  0 100  0
1423775807  0  0      0 396300  92072 190596    0    0     0    32 1125  255  0  0 100  0
1423775808  0  0      0 396300  92072 190596    0    0     0     0 1058  182  0  0 100  0
1423775809  0  0      0 396300  92080 190588    0    0     0    48 1070  209  0  0 99  1
1423775810  0  0      0 396300  92080 190596    0    0     0     0 1055  190  0  0 100  0
1423775811  0  0      0 396300  92080 190596    0    0     0     0 1086  204  0  0 100  0
1423775812  0  0      0 396300  92080 190596    0    0     0     0 1055  189  0  0 100  0
1423775813  0  0      0 396300  92080 190596    0    0     0     0 1067  215  0  0 100  0
1423775814  0  0      0 396300  92080 190596    0    0     0     0 1057  188  0  0 100  0
1423775815  0  0      0 396300  92080 190596    0    0     0     0 1118  244  0  0 100  0
1423775816  0  0      0 396300  92080 190596    0    0     0    12 1067  206  0  0 100  0
1423775818  0  0      0 396292  92080 190600    0    0     0     4 1077  225  0  1 99  0
1423775819  0  0      0 396300  92080 190600    0    0     0     0 1083  213  0  0 100  0
1423775820  0  0      0 396300  92080 190600    0    0     0     0 1068  215  0  0 100  0
1423775821  0  0      0 396300  92080 190600    0    0     0     0 1051  177  0  0 100  0
1423775822  0  0      0 396192  92088 190592    0    0     0    76 1119  335  1  1 98  0
1423775823  0  0      0 396424  92088 190600    0    0     0     0 1084  218  0  0 100  0
1423775824  0  0      0 396424  92088 190600    0    0     0     0 1056  172  0  0 100  0
1423775825  0  0      0 396424  92088 190600    0    0     0     0 1081  215  0  0 100  0
1423775826  0  0      0 396424  92088 190600    0    0     0    12 1064  201  0  0 100  0
1423775827  0  0      0 396424  92096 190592    0    0     0    72 1106  236  0  0 100  0
1423775828  0  0      0 396424  92096 190596    0    0     0     0 1064  212  0  0 100  0
1423775829  0  0      0 396424  92096 190596    0    0     0     0 1058  201  0  0 100  0
1423775830  0  0      0 396424  92096 190596    0    0     0     0 1059  197  0  0 100  0
1423775831  0  0      0 396424  92096 190596    0    0     0     0 1087  205  0  0 100  0
1423775832  0  0      0 396424  92096 190596    0    0     0     0 1055  186  0  0 100  0
1423775833  0  0      0 396424  92096 190596    0    0     0     0 1057  181  0  0 100  0
1423775834  0  0      0 396424  92096 190596    0    0     0     0 1058  187  0  0 100  0
1423775835  0  0      0 396424  92096 190596    0    0     0     0 1115  237  0  0 100  0
1423775836  0  0      0 396424  92096 190596    0    0     0    12 1064  199  0  0 100  0
1423775837  0  0      0 396424  92096 190596    0    0     0     4 1066  211  0  0 100  0
1423775838  0  0      0 396424  92096 190596    0    0     0     0 1055  188  0  0 100  0
1423775839  0  0      0 396424  92096 190596    0    0     0     0 1088  200  0  0 100  0
1423775840  0  0      0 396424  92096 190596    0    0     0     0 1055  187  0  0 100  0
1423775841  0  0      0 396424  92096 190596    0    0     0     0 1058  190  0  0 100  0
1423775842  0  0      0 396424  92104 190588    0    0     0   140 1176  308  0  0 100  0
